congress,icpsr_id,state_code,congress_district,state,party_code,name,dim1,dim2,chamber_ind
102,14446,23,2,MICHIGA,200,PURSELL,0.094,-0.332,0
96,14446,23,2,MICHIGA,200,PURSELL  C,0.094,-0.332,0
97,14446,23,2,MICHIGA,200,PURSELL  C,0.094,-0.332,0
98,14446,23,2,MICHIGA,200,PURSELL  C,0.094,-0.332,0
99,14446,23,2,MICHIGA,200,PURSELL  C,0.094,-0.332,0
100,14446,23,2,MICHIGA,200,PURSELL  C,0.094,-0.332,0
101,14446,23,2,MICHIGA,200,PURSELL  CA,0.094,-0.332,0
83,7656,1,0,CONNECT,200,PURTELL,0.139,-0.546,1
84,7656,1,0,CONNECT,200,PURTELL,0.139,-0.546,1
85,7656,1,0,CONNECT,200,PURTELL,0.139,-0.546,1
107,20113,43,12,FLORIDA,200,PUTNAM,0.365,0.067,0
108,20113,43,12,FLORIDA,200,PUTNAM,0.365,0.067,0
109,20113,43,12,FLORIDA,200,PUTNAM,0.365,0.067,0
110,20113,43,12,FLORIDA,200,PUTNAM,0.365,0.067,0
111,20113,43,12,FLORIDA,200,PUTNAM,0.365,0.067,0
95,14447,22,4,INDIANA,200,QUAYLE,0.397,-0.646,0
112,21104,61,3,ARIZONA,200,QUAYLE,0.526,0.142,0
96,14447,22,4,INDIANA,200,QUAYLE  J,0.397,-0.646,0
97,14447,22,0,INDIANA,200,QUAYLE  J D,0.397,-0.646,1
98,14447,22,0,INDIANA,200,QUAYLE  J D,0.397,-0.646,1
99,14447,22,0,INDIANA,200,QUAYLE  J D,0.397,-0.646,1
100,14447,22,0,INDIANA,200,QUAYLE  J D,0.397,-0.646,1
85,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
86,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
87,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
88,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
89,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
90,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
91,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
94,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
95,7671,33,1,MINNESO,200,QUIE,0.127,-0.373,0
92,7671,33,1,MINNESO,200,QUIE A,0.127,-0.373,0
93,7671,33,1,MINNESO,200,QUIE A,0.127,-0.373,0
84,7673,14,19,PENNSYL,100,QUIGLEY,-0.308,-0.086,0
86,7673,14,19,PENNSYL,100,QUIGLEY,-0.308,-0.086,0
111,20954,21,5,ILLINOI,100,QUIGLEY,-0.27,-0.253,0
112,20954,21,5,ILLINOI,100,QUIGLEY,-0.27,-0.253,0
113,20954,21,5,ILLINOI,100,QUIGLEY,-0.27,-0.253,0
88,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
89,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
90,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
91,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
94,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
95,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
102,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
103,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
104,10616,54,1,TENNESS,200,QUILLEN,0.21,0.194,0
96,10616,54,1,TENNESS,200,QUILLEN  J,0.21,0.194,0
97,10616,54,1,TENNESS,200,QUILLEN  J,0.21,0.194,0
98,10616,54,1,TENNESS,200,QUILLEN  J,0.21,0.194,0
99,10616,54,1,TENNESS,200,QUILLEN  J,0.21,0.194,0
100,10616,54,1,TENNESS,200,QUILLEN  J,0.21,0.194,0
101,10616,54,1,TENNESS,200,QUILLEN  JA,0.21,0.194,0
92,10616,54,1,TENNESS,200,QUILLEN J,0.21,0.194,0
93,10616,54,1,TENNESS,200,QUILLEN J,0.21,0.194,0
75,7676,14,31,PENNSYL,100,QUINN,-0.441,0.069,0
82,7680,13,5,NEW YOR,100,QUINN,-0.242,-0.212,0
103,29381,13,30,NEW YOR,200,QUINN,0.171,-0.117,0
104,29381,13,30,NEW YOR,200,QUINN,0.171,-0.117,0
105,29381,13,30,NEW YOR,200,QUINN,0.171,-0.117,0
106,29381,13,30,NEW YOR,200,QUINN,0.171,-0.117,0
107,29381,13,30,NEW YOR,200,QUINN,0.171,-0.117,0
108,29381,13,27,NEW YOR,200,QUINN,0.171,-0.117,0
79,7678,13,26,NEW YOR,100,QUINN  P.A.,-0.295,0.06,0
81,7680,13,5,NEW YOR,100,QUINN  T.,-0.242,-0.212,0
75,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
76,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
77,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
78,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
82,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
83,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
84,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
85,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
86,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
87,7682,23,14,MICHIGA,100,RABAUT,-0.364,0.011,0
79,7682,23,14,MICHIGA,100,RABAUT  L.,-0.364,0.011,0
81,7682,23,14,MICHIGA,100,RABAUT  L.,-0.364,0.011,0
79,7683,13,24,NEW YOR,100,RABIN  B.,-0.516,-0.013,0
80,7683,13,24,NEW YOR,100,RABIN  B.,-0.516,-0.013,0
89,10761,25,6,WISCONS,100,RACE,-0.161,0.105,0
108,29505,71,19,CALIFOR,200,RADANOVI,0.411,0.128,0
109,29505,71,19,CALIFOR,200,RADANOVI,0.411,0.128,0
110,29505,71,19,CALIFOR,200,RADANOVI,0.411,0.128,0
111,29505,71,19,CALIFOR,200,RADANOVI,0.411,0.128,0
104,29505,71,19,CALIFOR,200,RADANOVICH,0.411,0.128,0
105,29505,71,19,CALIFOR,200,RADANOVICH,0.411,0.128,0
106,29505,71,19,CALIFOR,200,RADANOVICH,0.411,0.128,0
107,29505,71,19,CALIFOR,200,RADANOVICH,0.411,0.128,0
75,7685,52,0,MARYLAN,100,RADCLIFFE,-0.18,-0.411,1
76,7685,52,0,MARYLAN,100,RADCLIFFE,-0.18,-0.411,1
77,7685,52,0,MARYLAN,100,RADCLIFFE,-0.18,-0.411,1
78,7685,52,0,MARYLAN,100,RADCLIFFE,-0.18,-0.411,1
79,7685,52,0,MARYLAN,100,RADCLIFFE,-0.18,-0.411,1
113,21320,43,19,FLORIDA,200,RADEL,0.609,-0.273,0
82,7687,13,43,NEW YOR,200,RADWAN,0.073,-0.418,0
83,7687,13,41,NEW YOR,200,RADWAN,0.073,-0.418,0
84,7687,13,41,NEW YOR,200,RADWAN,0.073,-0.418,0
85,7687,13,41,NEW YOR,200,RADWAN,0.073,-0.418,0
95,14448,56,4,WEST VI,100,RAHALL,-0.266,0.233,0
102,14448,56,4,WEST VI,100,RAHALL,-0.266,0.233,0
103,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
104,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
105,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
106,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
107,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
108,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
109,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
110,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
111,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
112,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
113,14448,56,3,WEST VI,100,RAHALL,-0.266,0.233,0
96,14448,56,4,WEST VI,100,RAHALL  N,-0.266,0.233,0
97,14448,56,4,WEST VI,100,RAHALL  N,-0.266,0.233,0
98,14448,56,4,WEST VI,100,RAHALL  N,-0.266,0.233,0
99,14448,56,4,WEST VI,100,RAHALL  N,-0.266,0.233,0
100,14448,56,4,WEST VI,100,RAHALL  N,-0.266,0.233,0
101,14448,56,4,WEST VI,100,RAHALL  NIC,-0.266,0.233,0
90,11041,21,19,ILLINOI,200,RAILSBACK,0.074,-0.413,0
91,11041,21,19,ILLINOI,200,RAILSBACK,0.074,-0.413,0
94,11041,21,19,ILLINOI,200,RAILSBACK,0.074,-0.413,0
95,11041,21,19,ILLINOI,200,RAILSBACK,0.074,-0.413,0
96,11041,21,19,ILLINOI,200,RAILSBACK,0.074,-0.413,0
97,11041,21,19,ILLINOI,200,RAILSBACK,0.074,-0.413,0
92,11041,21,19,ILLINOI,200,RAILSBACK T,0.074,-0.413,0
93,11041,21,19,ILLINOI,200,RAILSBACK T,0.074,-0.413,0
82,7695,41,5,ALABAMA,100,RAINS,-0.213,0.671,0
83,7695,41,5,ALABAMA,100,RAINS,-0.213,0.671,0
84,7695,41,5,ALABAMA,100,RAINS,-0.213,0.671,0
85,7695,41,5,ALABAMA,100,RAINS,-0.213,0.671,0
86,7695,41,5,ALABAMA,100,RAINS,-0.213,0.671,0
87,7695,41,5,ALABAMA,100,RAINS,-0.213,0.671,0
88,7695,41,98,ALABAMA,100,RAINS,-0.213,0.671,0
79,7695,41,5,ALABAMA,100,RAINS  A.,-0.213,0.671,0
80,7695,41,5,ALABAMA,100,RAINS  A.,-0.213,0.671,0
81,7695,41,5,ALABAMA,100,RAINS  A.,-0.213,0.671,0
78,7699,24,9,OHIO,200,RAMEY,0.122,-0.411,0
79,7699,24,9,OHIO,200,RAMEY  H.,0.122,-0.411,0
80,7699,24,9,OHIO,200,RAMEY  H.,0.122,-0.411,0
75,7702,56,1,WEST VI,100,RAMSAY,-0.409,0.13,0
77,7702,56,1,WEST VI,100,RAMSAY,-0.409,0.13,0
82,7702,56,1,WEST VI,100,RAMSAY,-0.409,0.13,0
81,7702,56,1,WEST VI,100,RAMSAY  R.,-0.409,0.13,0
75,7709,44,5,GEORGIA,100,RAMSPECK,-0.251,0.518,0
76,7709,44,5,GEORGIA,100,RAMSPECK,-0.251,0.518,0
77,7709,44,5,GEORGIA,100,RAMSPECK,-0.251,0.518,0
78,7709,44,5,GEORGIA,100,RAMSPECK,-0.251,0.518,0
79,7709,44,5,GEORGIA,100,RAMSPECK,-0.251,0.518,0
102,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
103,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
104,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
105,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
106,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
107,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
108,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
109,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
110,29126,33,3,MINNESO,200,RAMSTAD,0.442,-0.613,0
86,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
87,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
88,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
89,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
90,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
91,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
94,7717,34,4,MISSOUR,100,RANDALL,-0.142,0.348,0
92,7717,34,4,MISSOUR,100,RANDALL W,-0.142,0.348,0
93,7717,34,4,MISSOUR,100,RANDALL W,-0.142,0.348,0
75,7722,56,2,WEST VI,100,RANDOLPH,-0.21,0.227,0
76,7722,56,2,WEST VI,100,RANDOLPH,-0.21,0.227,0
77,7722,56,2,WEST VI,100,RANDOLPH,-0.21,0.227,0
78,7722,56,2,WEST VI,100,RANDOLPH,-0.21,0.227,0
79,7722,56,2,WEST VI,100,RANDOLPH,-0.21,0.227,0
86,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
87,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
88,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
89,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
90,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
91,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
94,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
95,7722,56,0,WEST VI,100,RANDOLPH,-0.21,0.227,1
96,7722,56,0,WEST VI,100,RANDOLPH  J,-0.21,0.227,1
97,7722,56,0,WEST VI,100,RANDOLPH  J,-0.21,0.227,1
98,7722,56,0,WEST VI,100,RANDOLPH  J,-0.21,0.227,1
92,7722,56,0,WEST VI,100,RANDOLPH J,-0.21,0.227,1
93,7722,56,0,WEST VI,100,RANDOLPH J,-0.21,0.227,1
94,13035,13,19,NEW YOR,100,RANGEL,-0.437,-0.332,0
95,13035,13,19,NEW YOR,100,RANGEL,-0.437,-0.332,0
108,13035,13,15,NEW YOR,100,RANGEL,-0.437,-0.332,0
109,13035,13,15,NEW YOR,100,RANGEL,-0.437,-0.332,0
110,13035,13,15,NEW YOR,100,RANGEL,-0.437,-0.332,0
111,13035,13,15,NEW YOR,100,RANGEL,-0.437,-0.332,0
112,13035,13,15,NEW YOR,100,RANGEL,-0.437,-0.332,0
113,13035,13,13,NEW YOR,100,RANGEL,-0.437,-0.332,0
96,13035,13,19,NEW YOR,100,RANGEL  C,-0.437,-0.332,0
97,13035,13,19,NEW YOR,100,RANGEL  C,-0.437,-0.332,0
98,13035,13,16,NEW YOR,100,RANGEL  C,-0.437,-0.332,0
99,13035,13,16,NEW YOR,100,RANGEL  C,-0.437,-0.332,0
100,13035,13,16,NEW YOR,100,RANGEL  C,-0.437,-0.332,0
101,13035,13,16,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
102,13035,13,16,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
103,13035,13,15,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
104,13035,13,15,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
105,13035,13,15,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
106,13035,13,15,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
107,13035,13,15,NEW YOR,100,RANGEL  CHA,-0.437,-0.332,0
92,13035,13,18,NEW YOR,100,RANGEL C,-0.437,-0.332,0
93,13035,13,19,NEW YOR,100,RANGEL C,-0.437,-0.332,0
75,7731,46,1,MISSISS,100,RANKIN,0.099,0.707,0
76,7731,46,1,MISSISS,100,RANKIN,0.099,0.707,0
78,7731,46,1,MISSISS,100,RANKIN,0.099,0.707,0
82,7731,46,1,MISSISS,100,RANKIN,0.099,0.707,0
77,7730,64,1,MONTANA,200,RANKIN  J.,0.063,-0.394,0
79,7731,46,1,MISSISS,100,RANKIN  J.,0.099,0.707,0
80,7731,46,1,MISSISS,100,RANKIN  J.,0.099,0.707,0
81,7731,46,1,MISSISS,100,RANKIN  J.,0.099,0.707,0
77,7731,46,1,MISSISS,100,RANKIN  J.E,0.099,0.707,0
90,11042,45,6,LOUISIA,100,RARICK,0.397,0.565,0
91,11042,45,6,LOUISIA,100,RARICK,0.397,0.565,0
92,11042,45,6,LOUISIA,100,RARICK J,0.397,0.565,0
93,11042,45,6,LOUISIA,100,RARICK J,0.397,0.565,0
96,14653,1,5,CONNECT,100,RATCHFORD,-0.306,-0.163,0
97,14653,1,5,CONNECT,100,RATCHFORD,-0.306,-0.163,0
98,14653,1,5,CONNECT,100,RATCHFORD,-0.306,-0.163,0
102,15439,48,1,SOUTH C,200,RAVENEL,0.134,-0.032,0
103,15439,48,1,SOUTH C,200,RAVENEL,0.134,-0.032,0
100,15439,48,1,SOUTH C,200,RAVENEL  A,0.134,-0.032,0
101,15439,48,1,SOUTH C,200,RAVENEL  AR,0.134,-0.032,0
83,7749,13,15,NEW YOR,200,RAY,0.345,-0.418,0
84,7749,13,15,NEW YOR,200,RAY,0.345,-0.418,0
85,7749,13,15,NEW YOR,200,RAY,0.345,-0.418,0
86,7749,13,15,NEW YOR,200,RAY,0.345,-0.418,0
87,7749,13,15,NEW YOR,200,RAY,0.345,-0.418,0
102,15053,44,3,GEORGIA,100,RAY,0.036,0.473,0
98,15053,44,3,GEORGIA,100,RAY  R,0.036,0.473,0
99,15053,44,3,GEORGIA,100,RAY  R,0.036,0.473,0
100,15053,44,3,GEORGIA,100,RAY  R,0.036,0.473,0
101,15053,44,3,GEORGIA,100,RAY  RICHAR,0.036,0.473,0
75,7753,49,4,TEXAS,100,RAYBURN,-0.247,0.472,0
76,7753,49,4,TEXAS,100,RAYBURN,-0.247,0.472,0
83,7753,49,4,TEXAS,100,RAYBURN,-0.247,0.472,0
80,7753,49,4,TEXAS,100,RAYBURN  S.,-0.247,0.472,0
79,7754,13,14,NEW YOR,100,RAYFIEL  L.,-0.476,-0.332,0
80,7754,13,14,NEW YOR,100,RAYFIEL  L.,-0.476,-0.332,0
97,99907,99,0,USA,200,REAGAN,0.538,-0.508,2
98,99907,99,0,USA,200,REAGAN,0.538,-0.508,2
99,99907,99,0,USA,200,REAGAN,0.538,-0.508,2
100,99907,99,0,USA,200,REAGAN,0.538,-0.508,2
75,7770,72,0,OREGON,100,REAMES,-0.191,0.072,1
82,7771,24,9,OHIO,328,REAMS,-0.097,0.014,0
83,7771,24,9,OHIO,328,REAMS,-0.097,0.014,0
82,7774,47,12,NORTH C,100,REDDEN,-0.008,0.567,0
80,7774,47,12,NORTH C,100,REDDEN  M.,-0.008,0.567,0
81,7774,47,12,NORTH C,100,REDDEN  M.,-0.008,0.567,0
89,10762,36,2,NORTH D,100,REDLIN,-0.189,0.198,0
105,29772,66,3,NEW MEX,200,REDMOND,0.243,0.176,0
75,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
76,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
77,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
78,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
82,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
83,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
84,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
85,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
86,7777,54,1,TENNESS,200,REECE,0.237,-0.034,0
79,7777,54,1,TENNESS,200,REECE  B.C.,0.237,-0.034,0
87,10547,54,1,TENNESS,200,REECE  L.G.,0.19,0.033,0
76,7779,21,11,ILLINOI,200,REED,0.31,-0.203,0
76,7780,32,0,KANSAS,200,REED,0.301,-0.089,1
76,7781,13,43,NEW YOR,200,REED,0.5,-0.122,0
77,7779,21,11,ILLINOI,200,REED,0.31,-0.203,0
77,7780,32,0,KANSAS,200,REED,0.301,-0.089,1
77,7781,13,43,NEW YOR,200,REED,0.5,-0.122,0
78,7779,21,11,ILLINOI,200,REED,0.31,-0.203,0
78,7780,32,0,KANSAS,200,REED,0.301,-0.089,1
78,7781,13,43,NEW YOR,200,REED,0.5,-0.122,0
81,7780,32,0,KANSAS,200,REED,0.301,-0.089,1
102,29142,5,2,RHODE I,100,REED,-0.338,-0.144,0
103,29142,5,2,RHODE I,100,REED,-0.338,-0.144,0
104,29142,5,2,RHODE I,100,REED,-0.338,-0.144,0
105,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
106,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
107,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
108,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
109,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
110,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
111,21101,13,29,NEW YOR,200,REED,0.418,-0.26,0
111,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
112,21101,13,29,NEW YOR,200,REED,0.418,-0.26,0
112,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
113,21101,13,23,NEW YOR,200,REED,0.418,-0.26,0
113,29142,5,0,RHODE I,100,REED,-0.338,-0.144,1
79,7780,32,0,KANSAS,200,REED  C.,0.301,-0.089,1
80,7779,21,11,ILLINOI,200,REED  C.,0.31,-0.203,0
81,7779,21,14,ILLINOI,200,REED  C.,0.31,-0.203,0
82,7779,21,14,ILLINOI,200,REED  C.,0.31,-0.203,0
83,7779,21,14,ILLINOI,200,REED  C.,0.31,-0.203,0
84,7779,21,14,ILLINOI,200,REED  C.,0.31,-0.203,0
80,7780,32,0,KANSAS,200,REED  C.M.,0.301,-0.089,1
75,7779,21,11,ILLINOI,200,REED  C.W.,0.31,-0.203,0
79,7779,21,11,ILLINOI,200,REED  C.W.,0.31,-0.203,0
80,7781,13,45,NEW YOR,200,REED  D.,0.5,-0.122,0
81,7781,13,45,NEW YOR,200,REED  D.,0.5,-0.122,0
82,7781,13,45,NEW YOR,200,REED  D.,0.5,-0.122,0
83,7781,13,43,NEW YOR,200,REED  D.,0.5,-0.122,0
84,7781,13,43,NEW YOR,200,REED  D.,0.5,-0.122,0
85,7781,13,43,NEW YOR,200,REED  D.,0.5,-0.122,0
75,7781,13,43,NEW YOR,200,REED  D.A.,0.5,-0.122,0
79,7781,13,45,NEW YOR,200,REED  D.A.,0.5,-0.122,0
75,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
76,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
77,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
78,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
82,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
83,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
84,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
85,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
86,7799,32,4,KANSAS,200,REES,0.279,-0.105,0
89,10790,71,26,CALIFOR,100,REES,-0.464,-0.276,0
90,10790,71,26,CALIFOR,100,REES,-0.464,-0.276,0
91,10790,71,26,CALIFOR,100,REES,-0.464,-0.276,0
94,10790,71,23,CALIFOR,100,REES,-0.464,-0.276,0
80,7799,32,4,KANSAS,200,REES  E.,0.279,-0.105,0
81,7799,32,4,KANSAS,200,REES  E.,0.279,-0.105,0
79,7799,32,4,KANSAS,200,REES  E.H.,0.279,-0.105,0
92,10790,71,26,CALIFOR,100,REES T,-0.464,-0.276,0
93,10790,71,26,CALIFOR,100,REES T,-0.464,-0.276,0
80,7803,34,5,MISSOUR,200,REEVES  A.,0.218,-0.139,0
82,7806,49,16,TEXAS,100,REGAN,0.098,0.628,0
83,7806,49,16,TEXAS,100,REGAN,0.098,0.628,0
80,7806,49,16,TEXAS,100,REGAN  K.,0.098,0.628,0
81,7806,49,16,TEXAS,100,REGAN  K.,0.098,0.628,0
94,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
95,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
102,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
103,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
104,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
105,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
106,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
107,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
108,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
109,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
110,14045,24,16,OHIO,200,REGULA,0.204,-0.143,0
96,14045,24,16,OHIO,200,REGULA  R,0.204,-0.143,0
97,14045,24,16,OHIO,200,REGULA  R,0.204,-0.143,0
98,14045,24,16,OHIO,200,REGULA  R,0.204,-0.143,0
99,14045,24,16,OHIO,200,REGULA  R,0.204,-0.143,0
100,14045,24,16,OHIO,200,REGULA  R,0.204,-0.143,0
101,14045,24,16,OHIO,200,REGULA  RAL,0.204,-0.143,0
93,14045,24,16,OHIO,200,REGULA R,0.204,-0.143,0
107,20125,64,1,MONTANA,200,REHBERG,0.308,0.099,0
108,20125,64,1,MONTANA,200,REHBERG,0.308,0.099,0
109,20125,64,1,MONTANA,200,REHBERG,0.308,0.099,0
110,20125,64,1,MONTANA,200,REHBERG,0.308,0.099,0
111,20125,64,1,MONTANA,200,REHBERG,0.308,0.099,0
112,20125,64,1,MONTANA,200,REHBERG,0.308,0.099,0
109,20536,73,8,WASHING,200,REICHERT,0.312,-0.36,0
110,20536,73,8,WASHING,200,REICHERT,0.312,-0.36,0
111,20536,73,8,WASHING,200,REICHERT,0.312,-0.36,0
112,20536,73,8,WASHING,200,REICHERT,0.312,-0.36,0
113,20536,73,8,WASHING,200,REICHERT,0.312,-0.36,0
91,10617,21,15,ILLINOI,200,REID,0.271,-0.216,0
91,10618,13,26,NEW YOR,200,REID,-0.15,-0.714,0
102,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
103,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
104,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
105,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
106,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
107,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
108,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
109,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
110,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
111,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
112,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
113,15054,65,0,NEVADA,100,REID,-0.27,0.295,1
88,10617,21,15,ILLINOI,200,REID  C.,0.271,-0.216,0
89,10617,21,15,ILLINOI,200,REID  C.,0.271,-0.216,0
90,10617,21,15,ILLINOI,200,REID  C.,0.271,-0.216,0
98,15054,65,1,NEVADA,100,REID  H,-0.27,0.295,0
99,15054,65,1,NEVADA,100,REID  H,-0.27,0.295,0
100,15054,65,0,NEVADA,100,REID  H,-0.27,0.295,1
101,15054,65,0,NEVADA,100,REID  HARRY,-0.27,0.295,1
88,10618,13,26,NEW YOR,200,REID  O.,-0.15,-0.714,0
89,10618,13,26,NEW YOR,200,REID  O.,-0.15,-0.714,0
90,10618,13,26,NEW YOR,200,REID  O.,-0.15,-0.714,0
92,10617,21,15,ILLINOI,200,REID C,0.271,-0.216,0
92,10618,13,26,NEW YOR,200,REID O,-0.15,-0.714,0
93,90618,13,24,NEW YOR,100,REID O,-0.35,-0.304,0
87,10548,37,1,SOUTH D,200,REIFEL,0.125,-0.099,0
88,10548,37,1,SOUTH D,200,REIFEL,0.125,-0.099,0
89,10548,37,1,SOUTH D,200,REIFEL,0.125,-0.099,0
90,10548,37,1,SOUTH D,200,REIFEL,0.125,-0.099,0
91,10548,37,1,SOUTH D,200,REIFEL,0.125,-0.099,0
75,7816,25,6,WISCONS,100,REILLY,-0.184,-0.227,0
89,10763,71,27,CALIFOR,200,REINECKE,0.175,-0.098,0
90,10763,71,27,CALIFOR,200,REINECKE,0.175,-0.098,0
112,21164,24,16,OHIO,200,RENACCI,0.438,-0.215,0
113,21164,24,16,OHIO,200,RENACCI,0.438,-0.215,0
108,20303,61,1,ARIZONA,200,RENZI,0.225,0.149,0
109,20303,61,1,ARIZONA,200,RENZI,0.225,0.149,0
110,20303,61,1,ARIZONA,200,RENZI,0.225,0.149,0
79,7823,21,9,ILLINOI,100,RESA  A.J.,-0.416,0.1,0
89,10764,13,28,NEW YOR,100,RESNICK,-0.457,-0.156,0
90,10764,13,28,NEW YOR,100,RESNICK,-0.457,-0.156,0
84,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
